;producto_id;tipo_produccion_id;idioma_id;anio_publica;titulo;palabras_clave
6986;10886;1;4;2016;RECORDS OF EPIGEAL SPIDERS IN BAHÍA BLANCA, IN THE TEMPERATE REGION OF ARGENTINA;ARANEAE|DIVERSITY|GUILDS|PITFALL TRAPS|TAXOCENOSIS
6987;10887;1;5;2016;Descifrando la historia evolutiva de los Neoceti (Mammalia: Cetacea): aportes del registro fósil del Neógeno del Atlántico Sudoccidental;Cetaceos|Paleobiogeografía|Mioceno|Neoceti
6988;10888;1;5;2016;¿Cuántas especies del género Dasyprocta (Rodentia, Dasyproctidae) hay en la Argentina?;Agutí|Caviomorpha|Histricognathi|Taxonomía
6989;10889;1;5;2016;Memoria, narrativa y mujeres: las enunciaciones del horror;Narrativa argentina|género|memoria|Análisis del discurso
6990;10890;1;4;2016;DNA barcoding as a useful tool in the systematic study of wild bees of the tribe Augochlorini (Hymenoptera: Halictidae);WILD BEES|SYSTEMATICS|BARCODING
6991;10891;1;4;2016;Reproducción y crisis del capitalismo en Venezuela durante el chavismo. La renta de la tierra petrolera en Venezuela y mediación del Estado en sus cursos  apropiación durante los gobiernos de Hugo Chávez;VENEZUELA|CHAVISMO|RENTA PETROLERA|SOBREVALUACIÓN
6992;10893;1;5;2016;Malezas en el cultivo de girasol: estrategias de manejo y control;GIRASOL|MALEZAS|LABRANZAS|HERBICIDAS
6993;10894;1;5;2016;La fiesta peronista. Recorridos y apropiaciones entre fotografía, arquitectura efímera y poder político.;ARCHIVOS FOTOGRÁFICOS |ARQUITECTURA EFÍMERA|FIESTA DE LA VENDIMIA|RELACIONES DE PODER
6994;10895;1;5;2016;Efectividad del entrenamiento de fuerza en niños y adolescentes, Un meta-análisis;Meta-análisis|Efectividad|Entrenamiento de fuerza|Niños y adolescentes
6995;10896;1;4;2016;Mutualism effectiveness of a fungal endophyte  in an annual grass is impaired by ozone;alkaloids|ozone|Rhopalosiphum padi|symbiosis|endophyte|grass-endophyte interaction
6996;10897;1;4;2016;PLIOCENE JUVENILE PENGUINS (SPHENISCIFORMES) FROM ATACAMA DESERT, NORTHERN CHILE;Spheniscidae
6997;10898;1;5;2016;Evolución de las aves marinas del extremo sur de América del Sur y Antártida;Aves fosiles|América del Sur|Antártida
6998;10899;1;4;2016;Morphology and divisional morphogenesis of brackish water ciliate Novistrombidium rufinoi sp. nov. (Ciliophora: Oligotrichia) from Brazil;OLIGOTRICHIDA|RESTINGA|SPIROTRICHEA|STROMBIDIIDAE|TAXONOMY
6999;10900;1;5;2016;Impacto de la inactividad física sobre la mortalidad y los costos económicos por defunciones cardiovasculares, evidencia desde Argentina;Actividad motora|Mortalidad|Valor de la vida|Costos y análisis de costo
7000;10901;1;4;2016;Spectrophotometric determination of dithizone?mercury complex by solid phase microextraction in micropipette tip syringe packed with activated carbon xerogel;MERCURY|DITHIZONE| XEROGEL|MICROEXTRACTION
7001;10904;1;4;2016;Connections between black carbon (soot) emission and global warming;AEROSOL|BLACK|CARBON|CLIMATE|CHANGE|GLOBAL|WARMING|PARTICULATE|MATTER|SOOT
7002;10905;1;5;2016;Lógicas populares y mercantiles del aguante. La fanificación publicitaria de los hinchas argentinos en el marco de la Copa Mundial de la FIFA Brasil 2014;FÚTBOL|FANS|AGUANTE|HINCHADAS
7003;10906;1;4;2016;Observations on the behavior of Caenolestes fuliginosus (Tomes, 1863) (Marsupialia, Paucituberculata, Caenolestidae) in captivity;behavior|feeding preferences|locomotion|New World marsupials|shrew-opossums
7004;10907;1;4;2016;Provenance of dust to Antarctica: a lead isotopic perspective;dust|Antartica|Lead|provenance
7005;10908;1;4;2016;Phenytoin-Induced Chorea: Drug Interaction or Genetic Predisposition?;Chorea|Phenytoin-Induced|Genetic Predisposition
7006;10910;1;5;2016;Producción documental y políticas de la memoria: un estudio sobre representaciones audiovisuales santafesinas en torno a los Juicios por delitos de lesa humanidad;POLÍTICA DE LA MEMORIA|CINE DOCUMENTAL|JUICIOS POR DELITOS DE LESA HUMANIDAD|DERECHOS HUMANOS
7007;10911;1;4;2016;THE PERFORMANCE OF CURAUÁ FIBER AS SORBENT OF THE DIESEL AND BIODIESEL OILS;VEGETABLE FIBERS|SORPTION|ENERGY
7008;10912;1;4;2016;Effect of breast feeding time on physiological, immunological and microbial parameters of weaned piglets in an intensive breeding farm;PIGLETS|WEANIN AGE|IMMUNOGLOBULINS|GUT ECOSYSTEM|INTENSIVE BREEDING FARM
7009;10913;1;5;2016;Fases de la carcinogenesis quimica. Actualizacion;CARCINOGENESIS|CANCER ORAL|AGENTES INICIADORE Y PROMOTORES
7010;10915;1;4;2016;Lactobacillus rhamnosus RC007 intended for feed additive: Immune-stimulatory properties and ameliorating effects on TNBS-induced colitis;ANIMAL FEEDS|BENEFICIAL MICROBES|COLITIS|CYTOKINES|L. rhamnosus
7011;10916;1;4;2016;Gastropods from the Burdwood Bank: an overview of species diversity;BIODIVERSITY|GASTROPODA|BURDWOOD BANK|SOUTHERN OCEAN
7012;10917;1;4;2016;Early evolution of endo-parasitism in powdery mildews: molecular phylogeny suggest missing link between Phyllactinia and Leveillula.;ERYSIPHACEAE|ERYSIPHALES|PHYLLACTINIEAE|PLEOCHAETA
7013;10918;1;4;2016;Pseudomonas aeruginosa Infective Endocarditis Following Aortic Valve Implantation: A Note of Caution;Infective endocarditis|Pseudomonas aeruginosa|TAVI associated endocarditis| transcatheter aortic valve implantation
7014;10919;1;4;2016;?Money, Morality and Politics in the slums of Buenos Aires?;moral|dinero|política|mundo popular
7015;10920;1;5;2016;La Patagonia Rebelde en el noreste de Santa Cruz: la recuperación de la memoria y la búsqueda de las huellas de los peones rurales en huelga;Patagonia rebelde|Sistemas de Información Geográfica|Base de datos documental
7016;10921;1;4;2016;?Big Data Assimilation? Revolutionizing Severe Weather Prediction;data assimilation|weather readar|ensemble Kalman filter
7017;10922;1;4;2016;Precipitation Nowcasting with Three-Dimensional Space?Time Extrapolation of Dense and Frequent Phased-Array Weather Radar Observations;weather radar|nowcasting |phased array radar
7018;10923;1;4;2016;DADA: data assimilation for the detection and attribution of weather and climate-related events;data assimilation|detection and attribution|climate change|casualty theory
7019;10924;1;5;2016;Picaflor Gigante (Patagona gigas) en Chapadmalal, Buenos Aires.;PICAFLOR GIGANTE|NUEVO REGISTRO|SUDESTE BONAERENSE
7020;10925;1;5;2016;Saira de Antifaz (Pipraidea melanonota) en el Sudeste Bonaerense;SAIRA DE ANTIFAZ|SUDESTE BONAERENSE|NUEVO REGISTRO
7021;10926;1;4;2016;Transmitting and Receiving Antenna  Gain;gain|directivity|effective area|effective length
7022;10927;1;5;2016;Una retrospectiva crítica de los derechos sexuales como derechos humanos en Naciones Unidas;DERECHOS HUMANOS|DERECHOS SEXUALES|NACIONES UNIDAS|BEIJING
7023;10928;1;4;2016;Nivacle (shichaam lhavos variety);PHONETICS|PHONOLOGY|NIVACLE|SHICHAAM LHAVOS
7024;10929;1;4;2016;A semi-analytical model for exploring Galilean satellites formation from a massive disk;Jupiter| satellites|Satellites, formation, general
7025;10930;1;4;2016;Evidential Determiners in Nivacle;Evidentiality|Determiners|Nivacle|Semantics-Pragmatics
7026;10931;1;4;2016;Vortex creep and critical current densities Jc in a 2um thick SmBa2Cu3O7-d coated conductor with mixed pinning centers grown by co-evaporation;coated conductors|vortex dynamics|glassy exponents
7027;10932;1;5;2016;?Consideraciones acerca del lazo psicótico?.;Diagnóstico|Lazo social|Psicosis
7028;10933;1;5;2016;Del estigma del negocio al negocio del estigma. La prensa popular argentina y su recuperación empresarial e institucional;prensa popular|diarios populares|Argentina|populismo
7029;10934;1;5;2016;Synthesis, Characterization and Catalytic Activity of Imidazolate-Bridged and Schiff-Base Dinuclear Complexes as Models of Cu,Zn-SOD. A Comparative Study;Cu/Zn COMPLEXES|SOD ACTIVITY|STRUCTURE|STABILITY
7030;10935;1;4;2016;Site-specific bacterial chromosome engineering mediated by IntA integrase from Rhizobium etli;Chromosomal integration |Site-specific recombination|Tyrosine recombinase
7031;10936;1;4;2016;NOT ONLY CLIMATE: INTERACTING DRIVERS OF TREELINE CHANGE IN EUROPE;Picea|Larix|disturbance interactions|subalpine forests
7032;10937;1;4;2016;A biodiversity hotspot losing its top predator: The challenge of jaguar conservation in the Atlantic Forest of South America;Camera traps|Conservation planning|Species distribution models|Least cost path|Spatially explicit capture-recapture models|Large carnivores
7033;10938;1;5;2016;El mildiu de las alegrías del hogar;mildiu|alegria del hogar|sintomas|manejo
7034;10939;1;4;2016;Storage quality of strawberry fruit treated by Pulsed Light: fungal decay, water loss and mechanical properties;STRAWBERRY|PULSED LIGHT|STRUCTURE|MECHANICAL PROPERTIES|FUNGAL DECAY
7035;10940;1;5;2016;Tribunas y panfletos: la primera campaña presidencial del Partido Socialista bajo la ley Sáenz Peña?;Campañas electorales|Elecciones |Partido Socialista|Ley Sáenz Peña
7036;10941;1;4;2016;Gene flow from an adaptively divergent source causes rescue through genetic and demographic factors in two wild populations of Trinidadian guppies;CAPTURE-MARK-RECAPTURE
7037;10942;1;4;2016;The moon phase anomaly in the Antikythera Mechanism;Antikythera Mechanism|Moon phase|pin and slot|Sun and Moon distance
7038;10945;1;4;2016;The imperiled fish fauna in the Nicaragua Canal zone;NICARAGUA CANAL|POPULATION DIFFERENTIATION|POPULATION GENETICS|CENTRAL AMARICA|GENETIC DIVERSITY|FRESHWATER BIODIVERSITY|POECILIIDAE
7039;10946;1;5;2016;ESTUDIO PALINOLOGICO DE PLANTAS ORNAMENTALES DE SAN MIGUEL DE TUCUMAN (ARGENTINA);morfología polínica|plantas ornamentales|Tucumán|Argentina.
7040;10947;1;4;2016;Crystal structure, phase transitions, and magnetic properties of titanium doped La0.5Sr0.5 MnO3 perovskites;perovskites|crystal structure
7041;10948;1;4;2016;Backscattering measurement of 6He on 209Bi: critical interaction distance,;.
7042;10949;1;5;2016;La potencialidad política del juicio estético: acerca de la reapropiación arendtiana de Kant;comunicabilidad|filosofia de la historia|uso público de la razón|Revolución francesa
7043;10950;1;5;2016;Violencia, derecho y política. Reflexiones benjaminianas sobre el pasado argentino;violencia mítica|violecia divina|vida desnuda|razón instrumental
7044;10952;1;5;2016;La revolución y el problema del origen. La fundación reconsiderada desde un horizonte político posfundacional;Contingencia|Autoridad|Fundamento|Revolución
7045;10953;1;5;2016;Análisis de la meiosis de los híbridos interespecíficos Passiflora amethystina x P. caerulea y P. amethystina x P. elegans;afinidad genómica interespecífica|hibridez estructural críptica|mejoramiento de plantas ornamentales
7046;10954;1;4;2016;Fatty acid nitroalkenes induce resistance to ischemic cardiac injury by modulating mitochondrial respiration at complex II;NITRATED FATTY ACID|NITRATION|MITOCHONDRIA|ISCHEMIA-REPERFUSION
7047;10955;1;4;2016;Biogenic methane and carbon dioxide generation in organic-rich shales from southeastern Brazil;BIOGENIC GAS|SHALE GAS|PARANÁ BASIN
7048;10956;1;5;2016;Nacionalismo económico en Argentina: pensar la industria para pensar la Nación, 1870-1900;PENSAMIENTO ECONOMICO|CIRCULACIÓN DE CONOCIMIENTOS|PROTECCIONISMO ESTATAL|NACIONALISMO ECONOMICO
7049;10957;1;5;2016;EL HALLAZGO DE UN CONJUNTO DE RASPADORES EN EL SITIO ALERO 4 (COSTA NORTE DE SANTA CRUZ): SELECCIÓN Y UTILIZACIÓN DE ROCAS;RASPADORES|ABRIGO ROCOSO|PATAGONIA|CAZADORES-RECOLECTORES
7050;10958;1;4;2016;Synthesis and carbonic anhydrase inhibitory effects of new N-glycosylsulfonamides incorporating the phenol moiety;Glycomimetic|Carbonic anhydrases|Sulfonamidoglycosylation
7051;10959;1;5;2016;Los nuevos distritos creativos de la ciudad de Buenos Aires: la conversión del barrio de La Boca en el Distrito de las Artes;POLÍTICA URBANA|CONFLICTO SOCIAL|VIVIENDA|ETNOGRAFIA
7052;10960;1;5;2016;Consumo de maíz (Zea mays) en el Noroeste argentino prehispánico: un estudio paleodietario a través del análisis de isótopos estables;Ecorregiones|Noroeste argentino|Isótopos estables|Paleodieta
7053;10961;1;5;2016;Procesos globales, regionales y nacionales en el impulso a la participación internacional de los actores subnacionales;INTERNACIONALIZACIÓN|ACTORES|SUBNACIONAL|MUNICIPIOS
7054;10962;1;4;2016;HomeArticlesSearchMy IJAAbout IJA In Vivo Evaluation of Indigenous Enterococci Strains on Biometrical Parameters of Piaractus mesopotamicus Embryos and Larvae;AQUACULTURE|BENEFICIAL EFFECTS|ENTEROCOCCUS FAECIUM|LARVAE|PEDIOCOCCUS ACIDILACTICI|PIARACTUS MESOPOTAMICUS|PROBIOTICS
7055;10963;1;5;2016;Análisis de conglomerados espacio-temporales de incidencia  del cáncer pediátrico en la provincia de Córdoba, Argentina (2004-  2013);CÁNCER PEDIÁTRICO |CONGLOMERADOS|INCIDENCIA|SISTEMAS DE INFORMACIÓN GEOGRÁFICA.
7056;10964;1;4;2016;Cytotoxicity, Genotoxicity and Antioxidant Activity of Extracts from Capsicum spp.;Peppers|chilies|capsaicinoids|micronucleus
7057;10965;1;4;2016;Detecting interactive effects of N fertilization and heat stress on maize productivity by remote sensing techniques.;Abiotic stresses|Digital RGB images|Multispectral images|Vegetation indices
7058;10966;1;4;2016;One-step process to form a nickel-based/carbon nanofoam composite supercapacitor electrode using Na2SO4 as an eco-friendly electrolyte;composite
7059;10967;1;4;2016;Oxidative consequences of UV irradiation on isolated milk proteins: effects of hydrogen peroxide and bivalent metal.;DAIRY|PROTEIN|OXIDATION|DITYROSINE
7060;10968;1;4;2016;Hydrogenbubbling-induced micro/nano porous MnO 2 films prepared by electrodepositionfor pseudocapacitor electrodes.;films
7061;10969;1;4;2016;QUATERNARY MOLLUSKS ASSEMBLAGES FROM THE LOWER BASIN OF SALADO RIVER, BUENOS AIRES PROVINCE: THEIR USE AS PALEOENVIRONMENTAL INDICATORS;Gastropod assemblages|Quaternary|Freshwater|Salado River|Paleoenvironments
7062;10970;1;5;2016;Capacidad de negociación del sindicato Camionero en Argentina. 1991-2011;NEGOCIACIÓN COLECTIVA|REVITALIZACIÓN SINDICAL|SECTOR LOGÍSTICA Y TRANSPORTE|ARGENTINA
7063;10971;1;5;2016;Aprendizajes en Psicología Educacional. Una Experiencia de Formación Docente en Ciencias Biológicas;FORMACIÓN DOCENTE|PSICOLOGÍA EDUCACIONAL|EXPERIENCIAS DE APRENDIZAJE|CIENCIAS BIOLÓGICAS|ESCUELAS SECUNDARIAS
7064;10972;1;5;2016;En el Sur: ¿Conocimiento para qué? Preludio a un número sobre capitalismo, conflicto y sensibilidades;Conocimiento|Sensibilidades|Capitalismo|Ideología
7065;10974;1;5;2016;Sostener la cara. Indagaciones sobre la presentación social de jóvenes beneficiarios de programas de empleo;Programa de empleo|Cuerpo|Emociones |Pobreza
7066;10975;1;4;2016;Persistence, period and precision of autonomous cellular oscillators from the zebrafish segmentation clock;GENETIC OSCILLATIONS|NOISY OSCILLATIONS|COLOR NOISE
7067;10976;1;4;2016;The diverse fossil chelonians from Milia (Late Pliocene, Grevena, Greece) with a new species of Testudo Linnaeus, 1758 (Testudines: Testudinidae);CHELONIANS|TESTUDINES|TESTUDO MARGINATA|TESTUDONA
7068;10977;1;5;2016;Escuela y Universidad. Abordajes metodológicos de la diversidad lingüística y cultural en el ámbito educativo de la zona sur de la Ciudad Autónoma de Buenos Aires;escuela|multilingüismo|diversidad
7069;10978;1;4;2016;Layered material characterization using ultrasonic transmission. An inverse estimation methodology;ULTRASOUND|LAYERED MATERIALS|INVERSE PROBLEM|PARAMETER ESTIMATION|MECHANICAL PROPERTIES
7070;10979;1;4;2016;IMPROVEMENT OF THE MASS REARING OF LARVAE OF THE NEOTROPICAL LACEWING CHRYSOPERLA EXTERNA THROUGH THE INCORPORATION OF A NEW SEMILIQUID ARTIFICIAL DIET;Chrysoperla externa|Biological Control|Artificial diets|Mass-rearing programs
7071;10981;1;4;2016;The effect of long-term and decadal climate and hydrology variations on estuarine marsh dynamics: an identifying case study from the Río de la Plata;ESTUARINE MARSHES|RIO DE LA PLATA|SEDIMENT DEPOSITION|DECADAL CLIMATE VARIATION
7072;10982;1;4;2016;Investigation of TiO2/carbon electrocatalyst supports prepared using glucose as a modifier;CELDAS DE COMBUSTIBLE|REDUCCION DE OXIGENO|CATALIZADORES|NANOMATERIALES
7073;10983;1;4;2016;Phylogenetic relationships, diversification and expansion of chili peppers (Capsicum, Solanaceae);CAPSICUM|CHILI PEPPERS|PHYLOGENY|PUNGENCY|FLOWERING FEATURES|DYSPLOIDY|GEOGRAPHIC EXPANSION|SOUTH AMERICA
7074;10984;1;10;2016;Análise da Propriedade Intelectual Produzida e Depositada em Forma de Patentes pela Universidade Estadual Paulista ?Júlio de Mesquita Filho?;UNESP|propriedade intelectual|patentes|AUIN
7075;10985;1;4;2016;Calicophoron daubneyi in sheep and cattle of Sardinia, Italy;Calicophoron daubneyi|Rumen fluke|Paramphistomosis|Sheep|Cattle
7076;10986;1;4;2016;Ab inito calculation of mechanical and thermal properties of U2Mo intermetallic;Uranium
7077;10987;1;5;2016;los grupos Sai Baba y Zendo Betania en Argentina. Globalización, técnicas corporales y modos alternativos de subjetivación en el contexto nacional contemporáneo;RELIGION|GLOBALIZACION|TECNICAS CORPORALES|SUBJETIVACION
7078;10988;1;4;2016;Psychiatric care at a national mental institution during the Spanish Civil War (1936?39): Santa Isabel de Leganés;Leganés|Madrid|mortality related to psychiatric conditions|psychiatric institutions|psychiatry in wartime|Santa Isabel National Mental Asylum|Spain|20th century
7079;10990;1;5;2016;Subjetividad y circunstancia social;SUBJETIVIDAD|CRISIS|EDIPO|AUTONOMIA
7080;10991;1;4;2016;High-grade ore shoots at the Martha epithermal vein system, Deseado Massif, Argentina: The interplay of tectonic, hydrothermal and supergene processes in ore genesis;Epithermal vein|Ore-shoot|Cooling|Dilution|Tectonic remobilization|Supergene enrichment
7081;10992;1;5;2016;Lecturas marxistas de la experiencia nacional popular (o del populismo) en América Latina desde la obra de Agustín Cueva y René Zavaleta;CUEVA|ZAVALETA|MARXISMO HETERODOXO|NACIONAL POPULAR
7082;10993;1;5;2016;Utilización de los drones en las empresas de televisión en España;drones|medios de comunicación|noticias
7083;10994;1;4;2016;Fruiting efficiency in wheat: physiological aspects and genetic variation among modern cultivars;Yield|Yield components | Spike dry weight |Fertile florets
7084;10995;1;4;2016;Regional disparities in Argentina: old and emerging issues;Regiones|Disparidades regionales|Crecimiento urbano
7085;10996;1;4;2016;A lowermost Ordovician tabulate-like coralmorph from the Precordillera of Western Argentina: main component of a reef-framework consortium;Coralomorph|Lowermost Ordovician|Reefs|Argentina
7086;10997;1;5;2016;Castores: ¿un riesto de invasión que inquieta a la Patagonia Norte?;CASTOR CANADENSIS|INTRODUCCIÓN DE ESPECIES|CONTROL INVASORAS|PATAGONIA CONTINENTAL
7087;10998;1;4;2016;Tricritical wetting in the two dimensional Ising magnet due to the presence of localised non-magnetic impurities;WETTING|TRICRITICAL POINTS|IMPURITIES
7088;10999;1;4;2016;Droplets pinned at chemically inhomogenous substrates: A simulation study of the two-dimensional Ising case;DROPLETS|PINNED|ISING
7089;11000;1;4;2016;Integration of linear and dendritic actin nucleation in Nck-induced actin comets;NUCLEATION PROMOTING FACTOR|SRC HOMOLOGY 3|VACCINIA VIRUS|FORMIN
7090;11001;1;4;2016;The metallo-protease Mpl supports Listeria monocytogenes dissemination through resolution of membrane protrusions into vacuoles;Listeria monocytogenes|DISSEMINATION|CELL-TO-CELL SPREAD|ACTIN-BASED MOTILITY|ACTIN CYTOSKELETON|MEMBRANE PROTRUSION|VACUOLE|Mpl|ActA
7091;11002;1;4;2016;Drivers of plant invasion vary globally: evidence from pine invasions within six ecoregions;pine invasion|disturbance|fire
7092;11003;1;4;2016;"Native versus non&#8208;native invasions: similarities and differences in the biodiversity impacts of Pinus contorta in introduced and native ranges";Pinus|tree invasion|management|biodiversity
7093;11004;1;4;2016;Mountain roads shift native and non-native plant species ranges;moutains|disturbance|invasions|plants
7094;11005;1;5;2016;?¡A la carga!? y las evocaciones gaitanistas. Populismo, identidades y violencia política en Colombia (1944-1948);POPULISMO|DISCURSO|HEGEMONÍA|GAITANISMO
7095;11006;1;4;2016;SUPERLINEAR SUMMATION OF INFORMATION IN PREMOTOR NEURON PAIRS;Neural Code|Premotor and Motor Cortex|Spike Synchronization|Neural  Networks
7096;11007;1;4;2016;Structural and electromagnetic properties of yttrium-substituted Ni?Zn ferrites;Ni?Zn ferrites|Yttrium-doped ferrites|Microwave attenuation
7097;11008;1;4;2016;Mercury emissions of a coal fired power plant in Germany;coal fired
7098;11009;1;4;2016;Gadolinium substitution effect on the thermomagnetic properties of Ni ferrite ferrofluids?,;nanoparticles|ferrofluids|thermal conductivity
7099;11010;1;5;2016;Reseña del libro de Sonia Vidal-Koppmann ?Countries  y Barrios Cerrados. Mutaciones Socio-Territoriales de la Región metropolitana de Buenos Aires?.;TRANSFORMACIONES SOCIOTERRITORIALES|BARRIOS CERRADOS|REGION METROPOLITANA DE BUENOS AIRES
7100;11011;1;5;2016;Público contra publicidad  La política en los tiempos de imágenes, afectos y amnesia;publicidad|público|memoria|amnesia
7101;11012;1;4;2016;Importance of Integration and Implementation of Emerging and Future Mercury Research into the Minamata Convention;emission of mercury|Minamata
7102;11013;1;5;2016;¿Neodesarrollismo en retirada? Economía política de un proyecto de desarrollo. Argentina 2002-2015;neodesarrollismo|crisis|argentina|transición
7103;11014;1;5;2016;"Un agente clave de la expansio&#769;n agri&#769;cola en las Pampas. Empresarios de colonizacio&#769;n en la provincia de Santa Fe (Argentina) durante la segunda mitad del siglo XIX";Empresarios de colonización|Agricultura Pampeana|Inmigración|Siglo XIX
7104;11015;1;4;2016;"Tropospheric mercury vertical profiles between 500 and 10&#8239;000 m in central Europe";cycling|atmospheric mercury
7105;11016;1;5;2016;Recursos vegetales y prácticas alimentarias entre indígenas Tapiete del noreste de la provincia de Salta, Argentina;CHACO SEMIARIDO|ETNOBOTANICA|PLANTAS COMESTIBLES|NUTRICION
7106;11017;1;5;2016;El modelo logístico mixto para predecir crisis financiera en empresas argentinas y chilenas;MODELO LINEAL GENERALIZADO MIXTO|COEFICIENTES ALEATORIOS|RATIOS FINANCIEROS|CRISIS FINANCIERA
7107;11018;1;4;2016;Prediction of a financial crisis in Latin American companies using the mixed logistic regression model;PREDICTION|LOGISTIC MIXED MODEL|FINANCIAL CRISIS
7108;11019;1;10;2016;Parâmetros operacionais na remoção biológica de nitrogênio de águas por nitrificação e desnitrificação simultânea;remoção de nitrogênio|nitrificação|desnitrificação|purificação de água
7109;11020;1;4;2016;First Implementation of the WRF-CHIMERE-EDGAR Modelling System Over Argentina;Modelling|Atmospheric Measurements|Air Pollution|Remote Sensing
7110;11021;1;6;2016;Decoding the flight of bees in 3D;Video tracking|Honeybees|flight behaviour|3D trajectometry
7111;11022;1;4;2016;Atomic-level study of BiFeO 3 under epitaxial strain;BiFeO3|Piezoelectrics
7112;11023;1;4;2016;"Dental&#8722;macrowear and diet of Tigara foragers from Point Hope, northern Alaska";DENTAL-MACROWEAR |DIET|TIGARA FORAGERS |NORTHERN ALASKA
7113;11024;1;5;2016;??Una práctica negra que ha ganado a los blancos?: símbolo, historia y devotos en el culto al Señor de los Milagros de Lima (siglos XIX -XXI);SEÑOR DE LOS MILAGROS|SIMBOLO RELIGIOSO|AFRODESCENDIENTES|DEVOTOS CRISTIANOS |PERU
7114;11025;1;5;2016;El Pacto salteño con el Señor del milagro: de símbolos y deberes religiosos  (Salta, siglos XXI al XVII);FIESTA PATRONAL|SÍMBOLO RELIGIOSO|SALTA|CATOLICISMO|ANTROPOLOGÍA HISTÓRICA REGRESIVA
7115;11026;1;5;2016;Reseña Reseña de Anabella Di Pego, La modernidad en cuestión. Totalitarismo y sociedad de masas en Hannah Arendt. La Plata: Editorial de la Universidad Nacional de La Plata, 2015, 351 pp.;Filosofía contemporánea|Hannah Arendt|Sociedad de masas|Totalitarismo
7116;11027;1;4;2016;Gutierrezia mendocina (Asteraceae, Astereae),  a new South American species;Argentina|taxonomy|new species
7117;11028;1;4;2016;Phylogenetic signal in molar dental shape of extant and fossil catarrhine primates;GEOMETRIC MORPHOMETRICS|MOLAR TEETH|HOMINOIDEA|CERCOPITHECOIDEA|PLIOPITHECOIDEA|PHYLOGENETICS
7118;11029;1;5;2016;Uso de talco como decolorante de efluentes líquidos;talco|efluentes líquidos|decolorante
7119;11030;1;4;2016;Multilocus phylogeny and phylogenomics of Eriochrysis P. Beauv. (Poaceae?Andropogoneae): Taxonomic implications and evidence of interspecific hybridization;INCOMPLETE LINEAGE SORTING|LOW-COPY NUCLEAR GENES|POLYPLOIDY|SACCHARINAE
7120;11031;1;4;2016;Stereoselective Synthesis and Modelling-Driven Optimisation of Carane-Based Aminodiols and 1,3-Oxazines as Catalysts for the Enantioselective Addition of Diethylzinc to Benzaldehyde;Stereoselective Synthesis |Aminodiols|1,3-Oxazines |Addition of Diethylzinc
7121;11032;1;4;2016;Tooth wear and feeding ecology in mountain gorillas from Volcanoes National Park, Rwanda;DENTINE EXPOSURE|AGING|DIET|GORILLA BERINGEI BERINGEI
7122;11033;1;4;2016;Developing seeds of field-grown soybean respond to stink bug damage inducing MAPK activity and regulated defenses;herbivory|jasmonic acid|MAPK signalling|plant-insect interaction|salicylic acid|Glycine max|Nezara viridula
7123;11034;1;4;2016;Altered soil carbon dynamics under different land-use regimes in subtropical seasonally-dry forests of central Argentina;LAND-USE REGIME|SOIL CARBOHYDRATES|SOIL LIGNIN|SOIL ORGANIC MATTER STABILIZATION|SEMIARID ECOSYSTEMS|SOIL BASAL RESPIRATION
7124;11035;1;4;2016;Characteristic boundary conditions for magnetohydrodynamics: The Brio?Wu shock tube;MHD|BOUNDARY CONDITIONS|FINITE VOLUME|HARTEN-YEE
7125;11036;1;4;2016;The control of palaeo-topography in the preservation of shallow gas accumulation: Examples from Brazil, Argentina and South Africa;South America   |South Africa|Acoustic survey|Shallow gas |Coastal evolution
7126;11037;1;4;2016;Investigation of proton damage in III-V semiconductors by optical spectroscopy;RADIACION|PROTONES|RAMAN|FOTOLUMINISCENCIA
7127;11038;1;5;2016;La relevancia del Estado en la elaboración de políticas públicas de comunicación;Estado|Industrias Culturales|Políticas de Comunicación
7128;11040;1;4;2016;'A Zebra in the Water': Inspiring Science in Spain;pez cebra|educacion científica|herramientas virtuales
7129;11041;1;4;2016;Echinococcus granulosus Antigen B binds to monocytes and macrophages modulating cell response to inflammation;Echinococcus|AntigenoB|monocito|inflamacion
7130;11042;1;4;2016;Integrative Transcriptome, Genome and Quantitative Trait Loci Resources Identify Single Nucleotide Polymorphisms in Candidate Genes for Growth Traits in Turbot;Turbot|SNP|Genome|Polymorphisms|Growth
7131;11043;1;5;2016;Actualización de la distribución de tábanos (Diptera: Tabanidae) en la reserva natural Esteros del Iberá.;CAPITA MINI|DISTRIBUCION|SAN JUAN PORIAHU
7132;11044;1;4;2016;Phytochemical screening and antioxidant activity of methanolic fraction from the leaves of Crescentia cujete L. (Bignoniaceae);BIGNONIACEAE|FLAVONOIDS|ANTIOXIDANTS|ACTIVITY
7133;11045;1;4;2016;Electrospun fibers for wound healing and treatment of hyperglycemia: A review;NANOFIBERS|ANTI-DIABETIC|HYPOGLYCEMIC|DRUGS
7134;11046;1;4;2016;and evaluation of cytotoxicity of stem bark extracts of Anaxagorea dolichocarpa and Duguetia chrysocarpa (Annonaceae);ANNONACEAE|ANTI-CANCER|ANAXAGOREA|DOLICHOCARPA
7135;11047;1;5;2016;La integración de la nobleza en los oficios de la Corte de Fernando IV de Castilla (1295-1312);Fernando IV|Castilla|Nobleza|Corte
7136;11048;1;4;2016;Counterhegemony in the Media under Rafael Correa?s Citizens? Revolution;ECUADOR|MEDIOS|GOBIERNO|IZQUIERDA
