persona_id;anio;sexo_id;edad;maximo_grado_academico_id;disciplina_maximo_grado_academico_id;disciplina_titulo_grado_id;disciplina_experticia_id;tipo_personal_id;producciones_ult_anio;producciones_ult_2_anios;producciones_ult_3_anios;producciones_ult_4_anios;institucion_trabajo_id;seniority_level;categoria_conicet_id;categoria_incentivos;max_dedicacion_horaria_docente_id;institucion_cargo_docente_id;clase_cargo_docente_id;tipo_condicion_docente_id
62563;2011;2;46;2;195;195;195;4;0;0;0;0;9423;   ;-1;-1;3;9423;17;1
62565;2011;2;59;2;184;184;250;3;2;5;7;12;444;B  ;-1;3;1;1246;19;1
62566;2011;1;50;5;179;179;179;4;0;1;1;1;488;   ;-1;5;2;488;20;1
62567;2011;2;49;1;259;259;248;3;2;4;5;7;490;B  ;-1;3;1;490;18;1
62568;2011;2;64;2;181;181;176;3;11;22;34;46;444;A  ;-1;1;1;1246;17;1
62570;2011;2;30;5;35;35;48;4;0;1;1;1;592;   ;-1;-1;3;5056;32;2
62573;2011;2;36;5;176;176;176;4;0;0;0;0;5144;   ;-1;-1;3;5144;20;2
62577;2011;1;46;2;249;249;275;3;3;6;9;27;444;B  ;-1;3;1;1246;20;2
62578;2011;2;26;6;161;-1;258;2;0;0;0;0;9423;   ;;;;;;
62583;2011;1;45;5;119;119;45;3;1;1;3;3;8094;C  ;-1;5;2;323;20;2
62585;2011;1;25;5;288;288;288;2;0;0;0;0;116;   ;;;;;;
62587;2011;2;30;5;131;131;131;4;0;0;0;0;9460;   ;-1;-1;3;192;22;1
62588;2011;1;25;5;48;48;47;4;0;1;1;1;3518;   ;-1;-1;3;416;21;1
62590;2011;2;23;7;-1;-1;55;2;0;0;0;0;3866;   ;;;;;;
62594;2011;2;54;5;107;107;78;3;0;0;0;0;402;C  ;8;4;3;402;18;2
62595;2011;1;-1;7;-1;-1;49;2;0;0;0;0;3527;   ;;;;;;
62596;2011;2;47;2;254;7;254;3;2;5;10;17;9839;S/D;-1;-1;3;9839;18;1
62604;2011;2;28;2;7;7;7;2;1;1;1;1;322;   ;;;;;;
62607;2011;2;50;2;250;250;283;4;0;0;0;0;488;   ;-1;4;3;491;20;1
62609;2011;1;54;2;224;224;278;3;1;4;7;11;5774;A  ;-1;2;1;400;19;1
62611;2011;1;59;2;277;277;277;3;2;5;8;11;244;B  ;-1;3;1;244;18;1
62612;2011;1;52;5;174;174;176;3;0;1;2;5;530;B  ;-1;3;1;530;26;1
62614;2011;2;35;5;255;255;255;2;0;0;0;5;488;   ;;;;;;
62617;2011;1;23;7;-1;-1;26;2;0;1;1;1;488;   ;;;;;;
62618;2011;2;21;7;-1;-1;29;2;-1;-1;-1;-1;7080;   ;;;;;;
62624;2011;1;23;-1;-1;-1;10;1;0;0;0;0;943;D  ;;;;;;
62625;2011;1;38;3;249;249;184;2;0;1;1;1;322;   ;;;;;;
62626;2011;1;21;7;-1;-1;160;2;-1;-1;-1;-1;9423;   ;;;;;;
62630;2011;1;39;6;39;-1;157;3;18;24;31;33;4586;C  ;-1;4;3;4586;18;2
62632;2011;1;36;3;199;199;199;4;1;1;1;1;8947;   ;-1;-1;2;8947;17;1
62633;2011;1;46;1;262;100;106;3;1;1;1;1;9702;S/D;-1;-1;2;5111;17;2
62634;2011;1;45;3;256;256;158;4;0;0;0;0;9702;   ;-1;-1;3;9702;17;2
62635;2011;1;42;5;204;204;207;4;0;0;0;0;4994;   ;-1;-1;3;4820;21;2
62638;2011;2;33;-1;-1;-1;278;2;0;0;0;0;9425;   ;;;;;;
62641;2011;2;30;3;284;284;284;4;-1;-1;-1;-1;315;   ;-1;-1;3;4184;17;2
62643;2011;1;31;-1;-1;-1;7;3;2;4;5;6;490;C  ;-1;5;3;490;20;1
62644;2011;2;39;1;55;55;55;3;2;4;7;7;502;C  ;7;5;2;502;19;2
62647;2011;1;52;3;269;269;159;3;3;4;5;5;497;C  ;;;;;;
62648;2011;1;42;7;-1;-1;244;2;-1;-1;-1;-1;6344;   ;;;;;;
62653;2011;1;52;3;154;154;106;3;8;8;11;11;1821;B  ;-1;3;1;1821;20;1
62654;2011;1;51;3;237;237;223;3;0;0;2;8;5887;C  ;-1;4;1;496;18;1
62657;2011;2;24;7;-1;-1;278;2;0;0;0;0;3957;   ;;;;;;
62658;2011;1;24;5;87;87;248;2;2;2;3;3;491;   ;;;;;;
62659;2011;1;23;7;-1;-1;76;2;-1;-1;-1;-1;1821;   ;;;;;;
62660;2011;2;65;5;262;262;262;3;18;26;29;33;2325;A  ;2;2;1;488;17;1
62665;2011;2;48;7;-1;-1;95;3;1;3;4;5;917;S/D;;;;;;
62666;2011;1;34;5;252;252;223;2;0;0;0;0;101;   ;;;;;;
62667;2011;1;33;3;153;153;153;2;0;0;0;0;488;   ;;;;;;
62669;2011;1;29;5;204;204;207;4;1;3;3;3;369;   ;-1;-1;3;372;46;1
62675;2011;2;72;1;256;256;76;3;3;4;4;4;917;A  ;-1;1;3;917;24;1
62679;2011;1;30;5;224;224;164;1;4;6;6;6;4774;C  ;6;5;3;4774;21;2
62680;2011;1;43;5;284;254;254;4;0;0;0;0;334;   ;-1;-1;3;334;18;2
62681;2011;1;44;-1;-1;-1;206;2;-1;-1;-1;-1;7276;   ;;;;;;
62683;2011;2;28;5;252;252;224;4;0;0;0;0;9895;   ;-1;5;3;9895;20;3
62684;2011;1;58;3;259;259;259;4;0;0;0;0;1821;   ;-1;3;2;1821;18;1
62686;2011;2;55;5;248;248;257;4;0;0;0;0;488;   ;-1;-1;2;488;20;2
62691;2011;1;27;5;201;201;279;4;0;1;4;4;6789;   ;-1;-1;3;496;49;3
62692;2011;1;31;3;248;48;48;4;0;0;2;5;9839;   ;-1;-1;3;9839;20;1
62696;2011;2;23;7;-1;-1;279;4;0;0;0;0;7582;   ;-1;-1;3;490;36;2
62698;2011;2;19;7;-1;-1;285;2;0;0;0;0;6304;   ;;;;;;
62704;2011;1;38;1;76;76;76;3;4;5;12;13;917;B  ;1;3;2;1821;20;1
62706;2011;2;41;5;285;285;285;2;-1;-1;-1;-1;9845;   ;;;;;;
62707;2011;1;62;1;29;29;29;3;9;17;19;20;493;A  ;3;2;2;493;18;1
62711;2011;1;51;3;210;210;210;3;3;5;8;11;476;B  ;-1;3;1;476;20;2
62713;2011;1;35;3;224;221;221;2;-1;-1;-1;-1;684;   ;;;;;;
62714;2011;1;56;3;285;285;285;3;1;2;3;4;496;B  ;;;;;;
62715;2011;2;55;2;199;64;3;4;0;0;0;1;1734;   ;-1;3;1;1734;18;1
62719;2011;2;40;5;176;176;46;3;0;0;1;1;1246;C  ;-1;5;2;1246;20;2
62720;2011;2;30;6;66;-1;254;2;0;0;0;0;411;   ;;;;;;
62723;2011;1;33;3;286;286;286;3;0;0;1;2;1600;C  ;-1;5;2;1600;20;1
62725;2011;1;27;5;204;204;280;2;-1;-1;-1;-1;1268;   ;;;;;;
62727;2011;1;50;3;252;252;201;2;-1;-1;-1;-1;8313;   ;;;;;;
62734;2011;1;58;2;-1;-1;76;4;1;3;6;7;917;   ;8;3;3;1821;19;1
62736;2011;2;29;5;204;204;280;4;-1;-1;-1;-1;6003;   ;-1;-1;3;6003;21;2
62738;2011;1;30;5;35;35;49;1;2;2;2;2;5219;D  ;6;-1;1;491;35;1
62739;2011;1;27;-1;-1;-1;230;4;0;1;1;1;8006;   ;-1;-1;3;8006;22;2
62741;2011;2;39;1;-1;-1;250;3;3;3;4;4;400;S/D;-1;-1;3;400;69;2
62743;2011;1;57;2;76;76;76;4;2;2;4;6;446;   ;-1;3;1;445;19;1
62745;2011;2;24;-1;-1;-1;19;2;0;0;0;0;5086;   ;;;;;;
62746;2011;2;20;7;-1;-1;204;2;0;0;0;0;8143;   ;;;;;;
62748;2011;2;22;7;-1;-1;258;2;-1;-1;-1;-1;7080;   ;;;;;;
62749;2011;2;25;7;-1;-1;18;3;5;6;7;7;491;S/D;;;;;;
62752;2011;1;56;5;275;275;275;3;1;1;1;2;1246;B  ;-1;3;1;1246;18;1
62754;2011;1;20;7;-1;-1;55;2;0;0;0;0;1821;   ;;;;;;
62757;2011;1;22;-1;-1;-1;49;4;1;1;1;1;491;   ;-1;-1;3;491;34;1
62759;2011;2;20;-1;-1;-1;29;2;0;0;0;0;491;   ;;;;;;
62765;2011;1;36;5;4;4;4;4;-1;-1;-1;-1;9839;   ;-1;-1;3;9839;20;1
62766;2011;1;44;5;76;76;107;4;0;0;1;1;1821;   ;-1;3;1;488;20;1
62767;2011;2;43;5;15;15;15;3;4;5;8;9;488;B  ;;;;;;
62770;2011;1;23;7;-1;-1;285;2;0;0;0;0;407;   ;;;;;;
62772;2011;2;27;5;181;181;176;2;0;0;1;1;82;   ;;;;;;
62776;2011;2;24;-1;-1;-1;197;2;0;0;0;0;9197;   ;;;;;;
62783;2011;1;24;5;203;203;280;2;1;1;2;2;8902;   ;;;;;;
62786;2011;1;18;-1;-1;-1;221;2;0;0;0;0;11298;   ;;;;;;
62787;2011;2;28;2;278;278;278;1;1;1;1;1;394;C  ;-1;5;3;394;20;3
62790;2011;1;24;-1;-1;-1;154;2;-1;-1;-1;-1;488;   ;;;;;;
62791;2011;1;28;5;251;251;281;4;1;1;1;1;9249;   ;-1;-1;3;176;22;1
62794;2011;2;24;7;-1;-1;46;2;0;0;0;0;7080;   ;;;;;;
62795;2011;2;62;2;250;250;179;4;0;0;0;0;1931;   ;-1;3;1;1931;17;1
62796;2011;2;56;3;279;69;69;2;0;0;0;0;7758;   ;;;;;;
62797;2011;2;21;7;-1;-1;57;2;0;0;0;0;1821;   ;;;;;;
62802;2011;2;44;5;287;287;287;2;0;0;1;2;1780;   ;;;;;;
62803;2011;2;18;7;-1;-1;4;2;-1;-1;-1;-1;5445;   ;;;;;;
62804;2011;1;35;2;271;271;271;4;0;1;1;1;9423;   ;-1;4;3;9423;17;1
62805;2011;2;40;3;251;251;281;4;1;2;3;4;7515;   ;-1;-1;3;7515;19;1
62811;2011;2;39;5;199;199;223;2;0;0;0;0;1620;   ;;;;;;
62815;2011;1;25;-1;-1;-1;280;2;0;0;0;0;3649;   ;;;;;;
62819;2011;1;29;5;40;40;40;1;7;11;11;11;6353;D  ;;;;;;
62824;2011;1;39;3;281;279;279;3;-1;-1;-1;-1;496;S/D;-1;-1;3;6025;21;1
62826;2011;1;56;3;257;29;257;3;1;6;6;12;1311;A  ;-1;2;3;1337;20;1
62828;2011;2;58;1;181;181;176;4;1;1;1;1;1593;   ;-1;3;3;326;19;1
62831;2011;1;34;5;252;252;252;4;1;1;1;2;400;   ;-1;5;2;400;20;1
62832;2011;2;25;-1;-1;-1;168;2;0;0;0;0;5825;   ;;;;;;
62836;2011;1;23;7;-1;-1;230;2;-1;-1;-1;-1;9423;   ;;;;;;
62838;2011;1;33;5;204;204;204;3;0;0;0;0;3957;C  ;-1;5;3;3957;18;1
62841;2011;1;58;1;250;250;250;3;12;14;19;26;398;A  ;;;;;;
62843;2011;1;34;1;257;257;48;1;6;10;18;26;413;C  ;;;;;;
62845;2011;2;40;5;271;201;110;4;0;0;0;0;9423;   ;-1;-1;1;9423;20;2
62846;2011;2;27;5;246;246;246;2;0;2;4;4;4734;   ;;;;;;
62847;2011;1;54;3;278;256;256;4;0;0;0;0;488;   ;-1;4;1;488;20;1
62848;2011;1;53;5;47;47;47;3;3;3;3;3;334;B  ;-1;3;3;1717;18;3
62849;2011;1;40;5;257;257;250;4;0;0;0;0;3380;   ;-1;5;1;3380;20;1
62852;2011;2;32;5;45;45;45;4;1;1;1;1;323;   ;-1;-1;3;323;21;2
62854;2011;2;45;3;285;285;285;3;0;0;4;7;488;S/D;-1;-1;2;488;18;1
62856;2011;2;55;5;262;262;76;4;0;1;2;2;2325;   ;-1;4;3;6656;20;2
62858;2011;2;50;5;194;194;277;4;0;0;2;2;1780;   ;-1;4;2;1715;17;1
62861;2011;1;31;5;257;257;88;1;1;2;3;3;916;D  ;;;;;;
62863;2011;1;54;5;232;232;234;3;2;2;3;3;488;C  ;-1;4;3;488;18;1
62867;2011;2;52;2;278;61;65;4;0;0;0;0;9246;   ;-1;-1;3;576;20;2
62870;2011;1;33;5;287;287;251;2;0;0;0;0;7057;   ;;;;;;
62871;2011;1;36;5;221;221;221;3;0;1;2;2;496;C  ;-1;5;3;496;20;2
62872;2011;2;41;5;280;280;206;3;0;2;4;5;2325;B  ;-1;3;2;496;20;1
62874;2011;1;27;7;-1;-1;254;4;0;0;0;0;490;   ;-1;-1;3;488;36;2
62876;2011;2;37;-1;-1;-1;7;4;0;0;1;1;490;   ;-1;-1;3;490;36;2
62883;2011;2;42;5;277;194;277;4;0;0;0;0;1466;   ;-1;5;2;1466;20;1
62885;2011;1;29;7;-1;-1;242;2;-1;-1;-1;-1;9859;   ;;;;;;
62886;2011;1;28;5;271;271;271;2;-1;-1;-1;-1;9423;   ;;;;;;
62890;2011;1;32;2;181;176;181;1;0;3;3;5;64;D  ;;;;;;
62891;2011;1;44;1;248;248;106;4;1;2;2;3;5236;   ;-1;3;1;339;46;1
62892;2011;2;49;2;199;199;199;4;0;0;0;0;3957;   ;-1;-1;3;8002;17;3
62898;2011;2;45;1;61;61;61;3;3;6;8;9;504;B  ;-1;3;3;504;18;2
62901;2011;1;25;7;-1;-1;38;2;2;2;2;2;5825;   ;;;;;;
62902;2011;2;65;1;248;224;210;3;0;2;2;2;4820;B  ;-1;3;2;4820;18;2
62907;2011;2;41;2;224;224;224;3;2;5;8;11;455;B  ;-1;3;1;455;20;1
62908;2011;1;36;6;252;-1;153;2;-1;-1;-1;-1;639;   ;;;;;;
62911;2011;1;25;7;-1;-1;248;4;1;1;2;2;1599;   ;-1;-1;3;490;52;1
62914;2011;2;50;5;176;176;176;3;0;1;2;2;400;C  ;-1;4;1;400;20;1
62915;2011;1;22;-1;-1;-1;106;4;0;0;0;0;400;   ;-1;-1;3;5076;22;1
62917;2011;1;30;5;248;248;250;3;4;6;6;6;5860;C  ;-1;5;3;5860;21;1
62919;2011;2;36;5;5;5;5;4;2;2;2;2;488;   ;-1;5;3;488;20;1
62920;2011;2;27;2;227;227;227;1;1;3;3;3;9304;D  ;;;;;;
62922;2011;1;22;7;-1;-1;252;4;0;0;0;0;488;   ;-1;-1;3;3817;49;2
62923;2011;1;35;7;-1;-1;250;2;2;2;3;3;64;   ;;;;;;
62924;2011;2;52;1;45;45;45;3;5;14;21;30;8094;A  ;-1;2;1;400;18;2
62928;2011;2;28;-1;-1;-1;26;1;0;0;0;0;7080;D  ;-1;-1;3;2333;40;1
62930;2011;2;50;7;-1;-1;75;3;-1;-1;-1;-1;917;S/D;;;;;;
62931;2011;1;21;7;-1;-1;242;2;0;0;0;0;3957;   ;;;;;;
62936;2011;2;25;5;3;3;3;1;0;0;0;0;263;D  ;6;-1;3;263;21;2
62937;2011;2;28;5;284;284;284;4;0;0;0;0;3363;   ;-1;-1;3;4680;22;1
62938;2011;1;22;7;-1;-1;256;2;0;0;0;0;917;   ;;;;;;
62940;2011;1;34;5;154;154;154;3;0;0;0;0;497;C  ;-1;5;2;497;20;1
62942;2011;1;46;6;288;-1;252;2;0;0;0;0;4192;   ;;;;;;
62947;2011;2;49;2;179;179;179;3;2;4;9;11;1931;B  ;-1;3;1;1931;18;1
62950;2011;2;25;5;42;42;184;2;0;0;3;3;1154;   ;;;;;;
62955;2011;1;36;3;281;281;251;2;0;0;0;0;6003;   ;;;;;;
62956;2011;2;27;5;223;223;223;2;0;0;0;0;1771;   ;;;;;;
62959;2011;2;22;7;-1;-1;76;2;0;0;0;0;1821;   ;;;;;;
62960;2011;1;32;2;242;-1;242;1;7;9;10;10;3957;C  ;6;4;3;7707;17;2
62962;2011;1;47;1;256;-1;248;3;0;1;2;2;332;B  ;-1;3;1;332;18;2
62966;2011;1;40;2;224;224;285;1;3;5;7;9;5729;B  ;-1;3;3;552;20;2
62973;2011;1;32;3;184;176;184;3;4;4;4;4;4632;C  ;-1;5;1;400;21;1
62974;2011;2;42;5;206;206;224;4;0;1;3;3;496;   ;-1;-1;2;496;20;2
62977;2011;2;20;-1;-1;-1;45;4;0;0;0;0;8267;   ;-1;-1;3;8267;22;1
62978;2011;1;54;2;155;38;275;3;2;2;2;2;5036;C  ;-1;4;3;5036;20;1
62981;2011;1;32;7;-1;-1;176;4;0;0;0;0;491;   ;-1;-1;3;491;36;2
62983;2011;2;59;1;260;260;260;3;4;9;12;20;432;A  ;-1;1;1;432;17;1
62984;2011;2;20;7;-1;-1;107;2;0;0;0;0;4555;   ;;;;;;
62985;2011;2;39;1;11;11;11;2;2;3;3;3;3337;   ;;;;;;
62986;2011;2;48;5;271;271;271;4;0;0;1;4;9423;   ;-1;4;1;9423;17;1
62988;2011;1;41;2;7;7;7;3;2;3;4;5;3715;C  ;-1;4;2;3715;20;1
62990;2011;1;47;2;252;252;201;3;4;6;6;6;398;B  ;-1;3;3;8115;17;3
62992;2011;2;20;7;-1;-1;271;2;0;0;0;0;9423;   ;;;;;;
62998;2011;1;50;3;205;204;205;3;0;0;2;3;1780;B  ;-1;3;2;1780;19;1
62999;2011;1;30;5;181;181;49;2;0;0;0;0;323;   ;;;;;;
63004;2011;2;22;-1;-1;-1;288;2;-1;-1;-1;-1;3363;   ;;;;;;
63005;2011;1;26;5;278;278;278;4;0;0;0;0;3957;   ;-1;-1;3;213;22;3
63007;2011;2;42;3;271;149;271;4;-1;-1;-1;-1;9423;   ;-1;-1;1;9423;18;1
63008;2011;2;56;1;259;259;259;3;2;6;8;9;1346;A  ;-1;1;1;1346;17;1
63011;2011;1;52;3;201;154;154;3;2;4;6;7;497;C  ;-1;4;2;497;20;1
63013;2011;1;42;3;271;271;271;3;1;1;2;3;571;C  ;-1;4;2;571;20;1
63014;2011;1;61;5;154;154;154;3;1;1;1;1;497;B  ;-1;3;1;497;18;1
63015;2011;2;20;7;-1;-1;271;2;0;0;0;0;9423;   ;;;;;;
63017;2011;2;25;7;-1;-1;45;4;0;0;0;0;8267;   ;-1;-1;3;323;21;1
63018;2011;1;55;-1;-1;-1;279;2;0;0;0;0;1780;   ;;;;;;
63020;2011;2;31;5;271;271;271;2;0;0;0;0;9423;   ;;;;;;
63022;2011;2;32;3;250;250;250;4;2;3;6;7;10169;   ;-1;4;3;327;18;1
63026;2011;1;46;2;282;282;210;3;2;2;2;5;384;B  ;-1;3;3;3363;17;1
63027;2011;2;60;5;45;45;45;3;3;4;4;4;416;B  ;-1;3;2;413;18;1
63028;2011;1;48;5;238;238;238;2;1;1;1;2;336;   ;;;;;;
63029;2011;1;56;1;34;34;47;3;0;0;0;0;334;B  ;-1;3;3;334;18;2
63034;2011;1;40;2;199;147;151;4;0;0;0;0;9625;   ;-1;-1;3;3363;18;1
63039;2011;2;36;5;232;232;231;4;0;0;0;0;1780;   ;-1;-1;1;4192;20;1
63042;2011;1;57;1;280;204;207;2;0;0;0;0;10162;   ;;;;;;
63047;2011;1;49;5;55;55;257;4;0;0;0;0;5252;   ;-1;-1;3;314;20;1
63051;2011;2;50;1;147;147;271;4;2;3;3;3;9423;   ;-1;4;3;9423;17;1
63063;2011;1;31;5;204;204;204;4;3;3;5;6;8074;   ;-1;-1;3;216;21;2
63064;2011;2;37;5;275;275;275;4;0;0;0;0;444;   ;-1;-1;3;1246;21;2
63066;2011;1;24;5;221;221;223;1;0;0;0;0;587;D  ;-1;-1;3;5104;41;1
63067;2011;1;68;1;256;256;256;4;0;0;0;1;331;   ;-1;3;3;331;18;2
63072;2011;1;51;5;179;179;256;3;0;3;4;9;327;B  ;-1;3;1;327;18;1
63073;2011;2;50;2;271;271;116;4;2;2;3;5;9702;   ;-1;-1;3;575;17;2
63075;2011;2;51;5;204;204;280;4;1;1;1;1;7;   ;-1;-1;3;754;56;3
63076;2011;2;27;5;204;204;204;2;-1;-1;-1;-1;5408;   ;;;;;;
63077;2011;1;26;5;223;223;195;4;-1;-1;-1;-1;9423;   ;-1;-1;3;9423;20;3
63078;2011;2;77;5;288;243;243;3;6;10;13;15;116;A  ;-1;1;1;116;23;1
63079;2011;2;46;5;201;161;161;4;-1;-1;-1;-1;2090;   ;-1;-1;2;9423;69;3
63080;2011;1;52;5;286;286;286;4;0;0;0;0;8465;   ;-1;-1;3;8465;17;1
63085;2011;2;35;1;41;-1;41;1;4;4;4;4;605;C  ;-1;4;3;162;21;2
63086;2011;1;43;5;202;202;195;4;-1;-1;-1;-1;9423;   ;-1;-1;3;9423;17;3
63089;2011;1;44;5;31;31;257;4;0;0;1;1;398;   ;-1;5;1;398;21;2
63091;2011;1;45;5;197;197;223;4;0;0;0;0;5215;   ;-1;5;2;1544;18;2
63092;2011;1;34;1;258;35;49;1;0;1;2;5;114;D  ;-1;-1;1;114;21;2
63093;2011;1;63;3;204;173;159;3;2;5;6;6;461;B  ;-1;3;2;480;19;1
63094;2011;2;33;3;252;252;144;4;0;0;1;1;682;   ;-1;-1;3;1772;20;3
63097;2011;1;48;3;201;154;154;3;4;6;8;8;488;B  ;-1;3;1;488;20;1
63099;2011;1;38;5;201;201;257;3;1;2;3;6;6308;C  ;-1;5;3;334;21;1
63100;2011;1;50;2;285;285;285;4;0;0;2;4;444;   ;-1;3;1;458;18;2
63101;2011;2;50;1;253;253;3;4;1;1;2;3;3939;   ;-1;3;2;3939;17;1
63103;2011;2;23;5;127;127;127;4;0;0;0;0;9423;   ;-1;-1;3;9423;20;3
63104;2011;2;58;5;199;199;199;4;0;0;3;5;444;   ;-1;4;1;455;18;1
63105;2011;1;33;5;258;258;248;2;0;0;0;0;6011;   ;;;;;;
63110;2011;2;44;2;277;221;223;3;1;4;4;5;444;B  ;-1;3;3;444;18;1
63112;2011;1;37;1;204;204;280;4;0;1;1;1;1780;   ;-1;-1;3;8049;68;3
63113;2011;1;49;1;48;48;48;3;2;5;6;8;1788;A  ;-1;2;3;1735;18;1
63114;2011;2;33;5;242;242;288;3;0;2;3;3;1237;C  ;-1;5;3;383;20;2
63117;2011;2;61;1;277;277;277;3;2;4;7;8;6503;A  ;-1;1;2;6503;17;1
63120;2011;1;19;7;-1;-1;51;2;0;0;0;0;488;   ;;;;;;
63123;2011;1;30;-1;-1;-1;7;2;0;0;0;0;5702;   ;;;;;;
63124;2011;2;63;2;107;107;107;3;0;0;0;1;324;B  ;-1;3;1;324;17;2
63126;2011;1;37;3;173;173;173;4;-1;-1;-1;-1;9423;   ;-1;-1;2;9423;20;3
63129;2011;1;25;5;271;271;271;4;-1;-1;-1;-1;9423;   ;-1;-1;3;9423;20;3
63131;2011;1;47;2;285;285;223;3;0;4;4;5;334;C  ;-1;4;1;1544;18;2
63134;2011;2;45;3;280;204;204;3;0;0;0;1;1735;B  ;-1;3;1;1735;18;1
63135;2011;2;35;-1;-1;-1;46;2;0;2;2;3;7080;   ;;;;;;
63138;2011;1;61;1;206;206;206;3;7;14;21;22;357;A  ;3;1;1;357;17;2
63139;2011;1;36;5;221;221;221;3;1;2;2;2;476;C  ;-1;5;3;476;31;2
63141;2011;2;26;5;199;199;198;2;0;0;0;0;7849;   ;;;;;;
63143;2011;2;30;2;78;78;78;1;1;1;1;1;1572;D  ;;;;;;
63144;2011;1;20;7;-1;-1;31;2;0;0;0;0;8836;   ;;;;;;
63148;2011;2;43;5;219;219;219;4;0;0;1;1;5154;   ;-1;5;1;5154;20;1
63157;2011;1;47;5;173;160;160;4;0;1;1;1;9423;   ;-1;-1;3;9423;49;3
63158;2011;2;49;2;201;199;199;2;0;0;2;2;668;   ;;;;;;
63159;2011;1;23;5;271;271;173;4;0;0;0;0;9423;   ;-1;-1;3;9423;20;3
63161;2011;1;33;6;201;-1;201;4;0;0;0;0;9423;   ;-1;-1;3;9423;20;2
63162;2011;1;22;-1;-1;-1;258;4;0;0;0;0;9423;   ;-1;-1;3;9423;22;1
63165;2011;2;48;1;281;281;281;3;5;6;7;10;3957;S/D;-1;-1;1;3957;17;1
63166;2011;2;59;5;56;56;263;3;2;6;9;12;1569;A  ;-1;2;1;1569;18;2
63167;2011;1;31;5;271;271;271;2;-1;-1;-1;-1;9423;   ;;;;;;
63172;2011;1;55;3;283;283;283;3;1;1;1;1;301;B  ;-1;3;1;301;17;2
63179;2011;2;47;1;48;48;48;3;3;5;8;12;1788;A  ;3;2;1;1735;17;1
63180;2011;1;47;2;4;2;3;3;1;1;1;1;454;C  ;-1;4;1;448;18;1
63181;2011;1;24;-1;-1;-1;204;2;0;0;0;0;8453;   ;;;;;;
63182;2011;2;47;3;251;251;251;4;0;0;0;0;5702;   ;-1;-1;3;339;17;1
63183;2011;1;26;5;159;159;37;3;5;13;15;15;8059;C  ;-1;5;3;984;20;2
63184;2011;2;48;5;288;288;288;4;1;1;1;1;4192;   ;-1;-1;2;4192;19;1
63186;2011;2;24;5;288;288;288;2;-1;-1;-1;-1;4192;   ;;;;;;
63187;2011;2;53;1;60;60;61;3;2;2;3;5;498;A  ;-1;2;1;504;17;3
63190;2011;2;34;2;107;61;260;4;0;0;0;0;4173;   ;-1;5;2;4173;20;2
63192;2011;1;23;5;271;271;271;4;-1;-1;-1;-1;9423;   ;-1;-1;3;9423;20;3
63193;2011;2;33;2;281;281;281;4;1;1;1;1;1780;   ;-1;-1;3;1780;20;2
63194;2011;1;61;5;254;254;254;4;0;0;0;1;9893;   ;-1;3;3;7151;19;1
63199;2011;1;46;5;282;282;282;4;1;1;2;3;9846;   ;-1;-1;2;707;17;1
63200;2011;1;25;5;224;224;201;4;-1;-1;-1;-1;1728;   ;-1;-1;3;9666;20;3
63201;2011;2;26;-1;-1;-1;8;4;0;0;0;0;5231;   ;-1;-1;3;398;22;2
63202;2011;1;55;5;242;242;242;3;2;3;4;4;1537;B  ;-1;3;2;1537;18;2
63208;2011;2;34;5;271;271;271;4;-1;-1;-1;-1;442;   ;-1;-1;3;442;18;1
63210;2011;1;25;-1;-1;-1;64;2;-1;-1;-1;-1;480;   ;;;;;;
63211;2011;2;21;7;-1;-1;258;2;-1;-1;-1;-1;491;   ;;;;;;
63214;2011;1;34;5;201;201;160;4;1;1;1;1;9423;   ;-1;-1;3;9423;17;2
63217;2011;2;42;5;282;282;282;4;0;1;1;1;677;   ;-1;-1;3;677;17;3
63220;2011;1;37;5;277;277;277;4;1;1;1;1;7560;   ;-1;-1;3;7560;20;1
63223;2011;2;51;1;58;55;58;3;4;7;7;18;3908;A  ;-1;2;1;314;17;1
63224;2011;1;35;1;-1;-1;49;1;1;4;5;6;8916;C  ;;;;;;
63225;2011;1;36;-1;-1;-1;221;2;1;1;1;1;4192;   ;;;;;;
63228;2011;2;51;5;236;236;237;3;1;4;4;6;6607;C  ;-1;5;2;1780;18;1
63229;2011;2;63;3;269;269;152;4;1;3;3;5;4809;   ;-1;-1;2;706;18;1
63230;2011;1;57;5;250;250;250;2;-1;-1;-1;-1;4191;   ;;;;;;
63232;2011;1;40;5;252;252;251;4;-1;-1;-1;-1;9839;   ;-1;-1;3;9839;18;3
63235;2011;2;62;1;281;281;281;4;0;1;2;4;461;   ;-1;-1;2;475;17;1
63237;2011;2;65;2;258;258;51;3;0;0;0;1;9423;C  ;-1;5;3;4628;17;3
63238;2011;1;52;2;279;176;45;3;1;4;6;9;523;A  ;-1;2;1;523;18;1
63240;2011;2;20;-1;-1;-1;130;2;-1;-1;-1;-1;9423;   ;;;;;;
63242;2011;1;48;2;263;55;263;3;1;1;1;1;579;B  ;-1;3;3;579;18;2
63246;2011;2;37;2;107;55;107;4;0;0;0;0;9785;   ;-1;5;2;522;18;1
63247;2011;1;23;-1;-1;-1;284;2;0;0;0;0;1780;   ;;;;;;
63249;2011;1;35;5;252;252;221;4;-1;-1;-1;-1;177;   ;-1;-1;1;8595;22;2
63252;2011;2;36;5;242;242;242;4;0;0;0;0;8597;   ;-1;-1;3;8442;18;2
